date,neutral,rank_home,total_points_home,rank_change_home,rank_away,total_points_away,rank_change_away,winner,home_goals_avg,away_goals_avg,home_win_avg,away_win_avg,home_last_wins,away_last_wins,home_team_encoded,away_team_encoded,confederation_home_encoded,confederation_away_encoded,tournament_encoded
2015-06-22,True,45.0,673.0,4.0,148.0,149.0,16.0,0,1.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857,2,0,77,104,1,1,8
2015-06-24,False,19.0,989.0,3.0,8.0,1183.0,0.0,0,1.7142857142857142,1.8571428571428572,0.5714285714285714,0.8571428571428571,2,3,40,193,3,3,30
2015-06-26,True,3.0,1496.0,1.0,4.0,1435.0,0.0,0,1.8571428571428572,2.0,0.8571428571428571,0.8571428571428571,4,1,8,42,3,3,30
2015-06-29,False,19.0,989.0,3.0,61.0,546.0,-2.0,0,1.7142857142857142,1.4285714285714286,0.5714285714285714,0.5714285714285714,4,1,40,144,3,3,30
2015-06-29,True,10.0,1147.0,0.0,91.0,370.0,-2.0,0,1.5714285714285714,0.8571428571428571,0.7142857142857143,0.5714285714285714,4,0,170,61,5,5,47
2015-06-30,True,3.0,1496.0,1.0,85.0,382.0,4.0,0,1.5714285714285714,1.1428571428571428,0.8571428571428571,0.5714285714285714,4,1,8,143,3,3,30
2015-07-03,True,61.0,546.0,-2.0,85.0,382.0,4.0,0,1.2857142857142858,1.1428571428571428,0.42857142857142855,0.5714285714285714,2,3,144,143,3,3,30
2015-07-04,False,19.0,989.0,3.0,3.0,1496.0,1.0,0,1.8571428571428572,2.4285714285714284,0.7142857142857143,1.0,1,4,40,8,3,3,30
2015-07-04,False,68.0,517.0,8.0,105.0,303.0,-9.0,0,1.2857142857142858,1.8571428571428572,0.5714285714285714,0.8571428571428571,2,2,200,126,1,1,8
2015-07-06,False,95.0,345.0,-2.0,71.0,504.0,0.0,0,1.0,1.4285714285714286,0.42857142857142855,0.7142857142857143,0,3,111,189,1,1,42
2015-07-07,False,27.0,823.0,-1.0,75.0,462.0,-1.0,0,2.142857142857143,0.7142857142857143,0.5714285714285714,0.14285714285714285,3,2,192,81,2,2,43
2015-07-09,True,40.0,697.0,17.0,104.0,313.0,-3.0,0,1.4285714285714286,0.8571428571428571,0.42857142857142855,0.2857142857142857,2,0,118,48,2,2,43
2015-07-10,False,34.0,748.0,7.0,79.0,428.0,3.0,0,2.2857142857142856,0.7142857142857143,0.7142857142857143,0.14285714285714285,1,0,192,80,2,2,43
2015-07-11,True,76.0,437.0,11.0,103.0,328.0,-6.0,0,0.42857142857142855,1.1428571428571428,0.14285714285714285,0.42857142857142855,3,2,92,35,2,2,43
2015-07-14,True,76.0,437.0,11.0,88.0,374.0,-1.0,0,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.2857142857142857,5,0,92,57,2,2,43
2015-07-18,False,34.0,748.0,7.0,104.0,313.0,-3.0,0,2.142857142857143,0.7142857142857143,0.8571428571428571,0.2857142857142857,5,0,192,48,2,2,43
2015-07-19,True,40.0,697.0,17.0,41.0,695.0,27.0,0,2.142857142857143,1.7142857142857142,0.42857142857142855,0.42857142857142855,4,1,118,46,2,2,43
2015-08-02,True,129.0,222.0,-17.0,50.0,621.0,-2.0,0,2.2857142857142856,2.7142857142857144,0.7142857142857143,0.8571428571428571,2,3,134,93,0,0,37
2015-08-19,False,198.0,17.0,-1.0,198.0,17.0,1.0,0,2.2857142857142856,1.4285714285714286,0.5714285714285714,0.2857142857142857,1,0,64,184,4,4,42
2015-08-20,False,180.0,66.0,-1.0,164.0,128.0,-2.0,0,1.0,1.0,0.42857142857142855,0.2857142857142857,0,0,33,23,0,0,42
2015-08-27,False,198.0,17.0,-1.0,200.0,12.0,-1.0,0,2.2857142857142856,0.2857142857142857,0.5714285714285714,0.14285714285714285,2,0,64,3,4,4,42
2015-08-28,False,70.0,484.0,1.0,162.0,142.0,0.0,0,1.4285714285714286,0.8571428571428571,0.5714285714285714,0.2857142857142857,0,0,191,125,0,0,42
2015-08-28,False,95.0,344.0,-1.0,155.0,162.0,5.0,0,0.7142857142857143,2.4285714285714284,0.42857142857142855,0.5714285714285714,5,0,149,162,0,0,42
2015-08-28,False,99.0,330.0,-3.0,174.0,96.0,3.0,0,1.5714285714285714,0.7142857142857143,0.42857142857142855,0.2857142857142857,5,0,138,199,0,0,42
2015-08-28,False,91.0,369.0,13.0,99.0,330.0,-2.0,0,1.0,1.1428571428571428,0.7142857142857143,0.42857142857142855,3,2,153,62,1,1,42
2015-08-29,True,177.0,86.0,0.0,180.0,66.0,-1.0,0,0.42857142857142855,1.1428571428571428,0.0,0.42857142857142855,3,2,100,33,0,0,42
2015-08-31,True,197.0,19.0,1.0,200.0,12.0,-1.0,0,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.14285714285714285,5,0,154,3,4,4,40
2015-09-02,True,206.0,4.0,-1.0,197.0,19.0,1.0,0,1.2857142857142858,1.2857142857142858,0.2857142857142857,0.42857142857142855,0,1,45,154,4,4,40
2015-09-03,False,57.0,574.0,3.0,174.0,92.0,-3.0,0,1.7142857142857142,0.5714285714285714,0.8571428571428571,0.14285714285714285,1,0,168,100,0,0,40
2015-09-03,False,76.0,453.0,0.0,175.0,90.0,1.0,0,1.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0,0,194,199,0,0,40
2015-09-03,False,70.0,484.0,0.0,169.0,115.0,1.0,0,1.0,1.5714285714285714,0.5714285714285714,0.42857142857142855,3,0,191,112,0,0,40
2015-09-03,False,137.0,201.0,-2.0,130.0,226.0,-4.0,0,1.5714285714285714,1.2857142857142858,0.5714285714285714,0.42857142857142855,0,0,182,0,0,0,42
2015-09-03,True,121.0,251.0,4.0,157.0,159.0,2.0,0,2.857142857142857,2.2857142857142856,1.0,0.5714285714285714,1,1,176,162,0,0,40
2015-09-03,False,94.0,347.0,-1.0,164.0,128.0,0.0,0,1.1428571428571428,1.0,0.5714285714285714,0.2857142857142857,0,0,149,23,0,0,40
2015-09-03,False,125.0,241.0,0.0,177.0,82.0,2.0,0,2.0,1.0,0.5714285714285714,0.14285714285714285,1,1,145,113,0,0,42
2015-09-03,False,100.0,329.0,1.0,149.0,172.0,0.0,0,1.7142857142857142,2.4285714285714284,0.5714285714285714,0.42857142857142855,1,0,138,187,0,0,40
2015-09-03,True,127.0,235.0,1.0,162.0,142.0,0.0,0,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.14285714285714285,0,0,98,125,0,0,40
2015-09-03,False,46.0,635.0,-1.0,202.0,6.0,1.0,0,2.0,0.42857142857142855,0.5714285714285714,0.0,3,0,89,4,5,5,79
2015-09-03,False,16.0,1012.0,0.0,160.0,154.0,1.0,0,2.2857142857142856,0.2857142857142857,0.8571428571428571,0.14285714285714285,4,0,90,115,5,5,79
2015-09-03,False,61.0,548.0,0.0,173.0,95.0,3.0,0,2.142857142857143,1.0,0.7142857142857143,0.42857142857142855,0,0,11,16,0,0,40
2015-09-03,False,58.0,570.0,2.0,180.0,66.0,0.0,0,2.2857142857142856,1.2857142857142858,0.7142857142857143,0.42857142857142855,0,0,93,33,0,0,40
2015-09-03,False,2.0,1269.0,0.0,30.0,811.0,2.0,0,3.0,1.8571428571428572,0.8571428571428571,0.5714285714285714,1,3,19,25,5,5,79
2015-09-03,False,20.0,940.0,0.0,145.0,184.0,4.0,0,1.5714285714285714,1.8571428571428572,0.5714285714285714,0.2857142857142857,1,0,50,95,5,5,79
2015-09-03,False,40.0,716.0,-1.0,146.0,182.0,0.0,0,1.5714285714285714,1.1428571428571428,0.7142857142857143,0.5714285714285714,1,0,87,75,0,0,40
2015-09-03,True,82.0,399.0,-3.0,179.0,72.0,0.0,0,1.4285714285714286,1.2857142857142858,0.42857142857142855,0.2857142857142857,3,0,88,179,0,0,40
2015-09-04,False,102.0,319.0,1.0,128.0,227.0,5.0,0,1.1428571428571428,0.8571428571428571,0.42857142857142855,0.2857142857142857,2,0,35,20,2,2,40
2015-09-04,False,105.0,304.0,0.0,98.0,333.0,-10.0,0,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.42857142857142855,0,4,7,76,2,2,40
2015-09-04,False,66.0,528.0,0.0,83.0,394.0,-5.0,0,1.1428571428571428,0.7142857142857143,0.2857142857142857,0.0,2,0,159,9,5,5,79
2015-09-04,False,147.0,180.0,-7.0,31.0,789.0,-1.0,0,0.5714285714285714,1.0,0.14285714285714285,0.7142857142857143,1,2,69,157,5,5,79
2015-09-04,True,199.0,17.0,-1.0,205.0,4.0,-1.0,0,0.8571428571428571,1.1428571428571428,0.2857142857142857,0.2857142857142857,0,0,3,45,4,4,40
2015-09-04,False,3.0,1248.0,0.0,34.0,764.0,1.0,0,1.2857142857142858,2.2857142857142856,0.5714285714285714,0.8571428571428571,2,1,70,146,5,5,79
2015-09-05,False,29.0,812.0,-1.0,97.0,335.0,1.0,0,1.5714285714285714,1.1428571428571428,0.7142857142857143,0.2857142857142857,3,1,190,18,5,5,79
2015-09-05,False,77.0,430.0,0.0,150.0,171.0,3.0,0,1.2857142857142858,0.2857142857142857,0.42857142857142855,0.2857142857142857,0,0,121,106,5,5,79
2015-09-05,False,11.0,1122.0,0.0,15.0,1013.0,1.0,0,1.4285714285714286,1.7142857142857142,0.7142857142857143,0.7142857142857143,1,1,170,163,5,5,79
2015-09-05,False,198.0,22.0,3.0,62.0,546.0,0.0,0,0.2857142857142857,1.1428571428571428,0.0,0.5714285714285714,0,0,169,59,1,1,7
2015-09-05,False,32.0,780.0,1.0,36.0,756.0,-1.0,0,2.0,1.7142857142857142,0.5714285714285714,0.7142857142857143,1,0,152,174,5,5,79
2015-09-05,False,17.0,1011.0,0.0,45.0,653.0,-1.0,0,2.2857142857142856,1.7142857142857142,0.7142857142857143,0.42857142857142855,4,1,175,164,5,5,79
2015-09-05,False,114.0,273.0,1.0,72.0,469.0,0.0,0,0.5714285714285714,1.4285714285714286,0.2857142857142857,0.42857142857142855,0,0,116,167,1,1,7
2015-09-05,False,160.0,154.0,-1.0,33.0,774.0,-1.0,0,0.5714285714285714,2.142857142857143,0.14285714285714285,0.7142857142857143,0,1,104,185,1,1,7
2015-09-05,True,1.0,1442.0,0.0,67.0,521.0,0.0,0,2.142857142857143,1.1428571428571428,0.8571428571428571,0.2857142857142857,4,1,8,24,3,3,42
2015-09-05,False,141.0,194.0,-4.0,104.0,305.0,1.0,0,0.5714285714285714,0.8571428571428571,0.0,0.14285714285714285,1,2,108,135,5,5,79
2015-09-05,False,118.0,266.0,-3.0,73.0,468.0,2.0,0,0.7142857142857143,1.1428571428571428,0.2857142857142857,0.42857142857142855,1,1,26,31,1,1,7
2015-09-05,False,8.0,1149.0,-2.0,55.0,592.0,-3.0,0,1.4285714285714286,0.8571428571428571,0.7142857142857143,0.42857142857142855,4,1,40,143,3,3,42
2015-09-05,False,13.0,1038.0,-1.0,124.0,245.0,-3.0,0,1.8571428571428572,0.7142857142857143,0.8571428571428571,0.14285714285714285,2,1,12,119,5,5,79
2015-09-05,False,80.0,405.0,2.0,109.0,294.0,2.0,0,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.14285714285714285,1,4,61,107,5,5,79
2015-09-05,False,63.0,535.0,-1.0,89.0,377.0,2.0,0,1.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857,0,0,67,172,1,1,42
2015-09-06,False,46.0,635.0,1.0,12.0,1054.0,0.0,0,1.5714285714285714,2.142857142857143,0.5714285714285714,0.42857142857142855,0,3,186,128,5,5,79
2015-09-06,False,69.0,496.0,1.0,14.0,1037.0,1.0,0,1.1428571428571428,2.5714285714285716,0.5714285714285714,0.7142857142857143,0,3,137,47,5,5,79
2015-09-06,False,185.0,56.0,4.0,95.0,340.0,-2.0,0,0.2857142857142857,1.5714285714285714,0.14285714285714285,0.5714285714285714,0,1,117,124,1,1,7
2015-09-06,False,16.0,1012.0,0.0,68.0,503.0,-1.0,0,2.142857142857143,0.8571428571428571,0.8571428571428571,0.42857142857142855,3,0,90,30,5,5,79
2015-09-06,False,30.0,811.0,2.0,202.0,6.0,1.0,0,2.0,0.2857142857142857,0.5714285714285714,0.0,1,0,25,4,5,5,79
2015-09-07,False,51.0,605.0,1.0,147.0,180.0,-7.0,0,1.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857,5,0,150,69,5,5,79
2015-09-07,False,24.0,893.0,1.0,66.0,528.0,0.0,0,1.8571428571428572,1.4285714285714286,0.5714285714285714,0.42857142857142855,3,0,66,159,5,5,42
2015-09-07,False,92.0,351.0,3.0,75.0,459.0,0.0,0,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.2857142857142857,2,0,65,63,5,5,79
2015-09-08,False,45.0,653.0,-1.0,80.0,405.0,2.0,0,1.8571428571428572,0.8571428571428571,0.2857142857142857,0.5714285714285714,2,2,164,61,5,5,79
2015-09-08,False,72.0,469.0,0.0,38.0,734.0,-1.0,0,1.1428571428571428,2.4285714285714284,0.2857142857142857,0.8571428571428571,0,2,167,158,1,1,42
2015-09-08,False,98.0,333.0,-10.0,105.0,304.0,0.0,0,0.42857142857142855,0.8571428571428571,0.2857142857142857,0.42857142857142855,4,1,76,7,2,2,40
2015-09-08,False,87.0,385.0,3.0,158.0,155.0,-2.0,0,1.0,1.2857142857142858,0.42857142857142855,0.2857142857142857,2,0,80,74,2,2,40
2015-09-08,False,53.0,599.0,0.0,101.0,326.0,-1.0,0,1.2857142857142858,1.0,0.5714285714285714,0.42857142857142855,2,0,133,132,1,1,42
2015-09-08,False,97.0,335.0,1.0,141.0,194.0,-4.0,0,1.2857142857142858,0.5714285714285714,0.2857142857142857,0.14285714285714285,2,1,18,108,5,5,79
2015-09-08,False,34.0,764.0,-2.0,81.0,404.0,0.0,0,1.7142857142857142,1.1428571428571428,0.42857142857142855,0.2857142857142857,3,2,55,81,3,2,42
2015-09-08,False,10.0,1143.0,2.0,17.0,1011.0,0.0,0,3.5714285714285716,2.7142857142857144,1.0,0.8571428571428571,4,0,58,175,5,5,79
2015-09-08,False,109.0,294.0,2.0,193.0,40.0,1.0,0,0.14285714285714285,0.0,0.0,0.0,3,0,107,155,5,5,79
2015-10-02,False,102.0,338.0,2.0,123.0,283.0,2.0,0,2.142857142857143,3.0,0.7142857142857143,1.0,2,3,138,176,0,0,42
2015-10-03,False,99.0,348.0,8.0,85.0,396.0,3.0,0,1.8571428571428572,2.142857142857143,0.42857142857142855,0.5714285714285714,1,4,94,88,0,0,42
2015-10-07,False,136.0,218.0,-4.0,101.0,339.0,5.0,0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.42857142857142855,3,2,181,111,1,1,40
2015-10-08,False,35.0,724.0,-6.0,44.0,676.0,0.0,0,1.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,1,2,136,73,5,5,79
2015-10-08,False,4.0,1235.0,-2.0,28.0,835.0,6.0,0,1.1428571428571428,1.4285714285714286,0.7142857142857143,0.5714285714285714,3,2,147,51,5,5,79
2015-10-08,False,88.0,384.0,-5.0,70.0,491.0,0.0,0,2.0,2.142857142857143,0.5714285714285714,0.5714285714285714,5,0,156,191,0,0,40
2015-10-08,False,157.0,164.0,0.0,150.0,183.0,20.0,0,1.7142857142857142,0.5714285714285714,0.42857142857142855,0.2857142857142857,0,0,162,0,0,0,40
2015-10-08,False,155.0,172.0,6.0,167.0,128.0,12.0,0,2.0,1.7142857142857142,0.2857142857142857,0.2857142857142857,0,1,187,85,0,0,40
2015-10-08,False,5.0,1228.0,1.0,50.0,623.0,2.0,0,1.7142857142857142,1.4285714285714286,0.7142857142857143,0.5714285714285714,4,1,42,144,3,3,40
2015-10-08,False,22.0,899.0,-2.0,91.0,377.0,8.0,0,2.0,0.5714285714285714,0.5714285714285714,0.0,1,0,66,9,5,5,42
2015-10-08,False,33.0,741.0,-4.0,85.0,396.0,10.0,0,1.7142857142857142,0.5714285714285714,0.7142857142857143,0.2857142857142857,1,0,83,63,5,5,79
2015-10-08,False,54.0,587.0,3.0,2.0,1401.0,-1.0,0,1.5714285714285714,1.7142857142857142,0.5714285714285714,0.7142857142857143,0,3,150,70,5,5,79
2015-10-08,False,99.0,348.0,8.0,58.0,567.0,-3.0,0,2.2857142857142856,2.5714285714285716,0.5714285714285714,0.8571428571428571,1,1,94,11,0,0,40
2015-10-08,False,9.0,1177.0,1.0,7.0,1204.0,2.0,0,1.8571428571428572,1.5714285714285714,0.8571428571428571,0.7142857142857143,0,5,40,27,3,3,40
2015-10-09,False,145.0,196.0,8.0,153.0,180.0,2.0,0,1.5714285714285714,2.142857142857143,0.5714285714285714,0.5714285714285714,1,1,182,82,0,0,42
2015-10-09,False,12.0,1044.0,-5.0,196.0,35.0,3.0,0,2.7142857142857144,0.14285714285714285,0.8571428571428571,0.0,1,0,175,155,5,5,79
2015-10-09,False,6.0,1223.0,-5.0,142.0,199.0,1.0,0,1.4285714285714286,0.2857142857142857,0.8571428571428571,0.14285714285714285,2,0,170,108,5,5,79
2015-10-09,False,10.0,1161.0,0.0,87.0,388.0,7.0,0,3.142857142857143,0.7142857142857143,1.0,0.42857142857142855,3,0,58,61,5,5,79
2015-10-10,False,34.0,739.0,-35.0,157.0,164.0,-3.0,0,1.4285714285714286,0.2857142857142857,0.7142857142857143,0.14285714285714285,5,0,137,115,5,5,79
2015-10-10,False,127.0,262.0,6.0,126.0,271.0,-42.0,0,1.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0,0,110,38,1,1,40
2015-10-10,False,16.0,965.0,2.0,78.0,414.0,10.0,0,2.4285714285714284,0.5714285714285714,0.7142857142857143,0.2857142857142857,3,1,47,30,5,5,79
2015-10-10,False,175.0,100.0,4.0,121.0,286.0,16.0,0,0.7142857142857143,1.1428571428571428,0.14285714285714285,0.2857142857142857,0,0,39,161,1,1,40
2015-10-10,False,30.0,787.0,0.0,8.0,1195.0,-1.0,0,2.0,1.7142857142857142,0.5714285714285714,0.8571428571428571,1,0,25,198,5,5,79
2015-10-11,False,43.0,680.0,9.0,54.0,587.0,3.0,0,2.0,1.5714285714285714,0.7142857142857143,0.7142857142857143,1,1,146,150,5,5,79
2015-10-11,True,52.0,600.0,-1.0,48.0,640.0,6.0,0,1.5714285714285714,2.0,0.7142857142857143,0.8571428571428571,1,1,133,34,1,1,42
2015-10-11,False,101.0,339.0,5.0,136.0,218.0,-4.0,0,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.14285714285714285,1,4,111,181,1,1,40
2015-10-11,False,44.0,676.0,0.0,33.0,741.0,-4.0,0,0.2857142857142857,1.5714285714285714,0.0,0.7142857142857143,3,1,73,83,5,5,79
2015-10-11,True,51.0,620.0,2.0,71.0,487.0,-3.0,0,2.142857142857143,1.2857142857142858,0.7142857142857143,0.5714285714285714,5,0,56,200,1,1,42
2015-10-11,False,2.0,1401.0,-1.0,110.0,308.0,-37.0,0,1.4285714285714286,0.5714285714285714,0.5714285714285714,0.2857142857142857,2,0,70,69,5,5,79
2015-10-12,False,26.0,845.0,-6.0,72.0,470.0,-5.0,0,2.2857142857142856,1.4285714285714286,0.7142857142857143,0.42857142857142855,0,0,152,121,5,5,79
2015-10-12,False,45.0,672.0,9.0,132.0,239.0,8.0,0,1.5714285714285714,0.2857142857142857,0.5714285714285714,0.0,5,0,174,119,5,5,79
2015-10-12,False,11.0,1100.0,-2.0,156.0,170.0,6.0,0,2.2857142857142856,0.2857142857142857,0.8571428571428571,0.2857142857142857,4,0,12,106,5,5,79
2015-10-13,False,89.0,379.0,-25.0,144.0,198.0,-54.0,0,1.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0,0,116,169,1,1,40
2015-10-13,False,125.0,274.0,14.0,161.0,154.0,18.0,0,1.1428571428571428,0.5714285714285714,0.5714285714285714,0.2857142857142857,1,0,126,68,1,1,40
2015-10-13,False,120.0,287.0,19.0,203.0,6.0,1.0,0,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.0,1,0,132,166,1,1,40
2015-10-13,False,102.0,338.0,2.0,167.0,128.0,12.0,0,2.2857142857142856,1.5714285714285714,0.7142857142857143,0.2857142857142857,3,0,138,85,0,0,40
2015-10-13,True,121.0,286.0,16.0,175.0,100.0,4.0,0,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.2857142857142857,0,1,161,39,1,1,40
2015-10-13,False,157.0,164.0,0.0,186.0,66.0,6.0,0,1.7142857142857142,0.5714285714285714,0.5714285714285714,0.2857142857142857,5,0,162,33,0,0,40
2015-10-13,False,8.0,1195.0,-1.0,205.0,5.0,3.0,0,1.2857142857142858,0.2857142857142857,0.7142857142857143,0.0,1,0,198,4,5,5,79
2015-10-13,True,123.0,283.0,2.0,150.0,183.0,20.0,0,2.7142857142857144,0.5714285714285714,0.7142857142857143,0.2857142857142857,3,0,176,0,0,0,40
2015-10-13,False,37.0,717.0,-9.0,23.0,882.0,0.0,0,2.142857142857143,1.7142857142857142,0.8571428571428571,0.7142857142857143,0,1,186,84,5,5,79
2015-10-13,False,155.0,172.0,6.0,150.0,183.0,4.0,0,1.2857142857142858,0.8571428571428571,0.2857142857142857,0.42857142857142855,0,1,187,75,0,0,40
2015-10-13,False,20.0,919.0,2.0,5.0,1228.0,1.0,0,1.5714285714285714,1.8571428571428572,0.7142857142857143,0.7142857142857143,3,2,193,42,3,3,40
2015-10-13,False,92.0,365.0,-2.0,176.0,96.0,-1.0,0,3.5714285714285716,1.1428571428571428,0.8571428571428571,0.2857142857142857,1,0,149,113,0,0,40
2015-10-13,False,7.0,1204.0,2.0,69.0,501.0,19.0,0,1.4285714285714286,0.8571428571428571,0.5714285714285714,0.42857142857142855,4,1,27,196,3,3,40
2015-10-13,False,19.0,927.0,0.0,38.0,713.0,0.0,0,2.142857142857143,1.7142857142857142,0.5714285714285714,0.7142857142857143,2,3,2,158,1,1,42
2015-10-13,False,123.0,283.0,11.0,134.0,238.0,9.0,0,1.2857142857142858,1.2857142857142858,0.42857142857142855,0.42857142857142855,1,1,15,145,0,0,40
2015-10-13,False,3.0,1387.0,1.0,47.0,659.0,1.0,0,2.5714285714285716,1.8571428571428572,0.8571428571428571,0.42857142857142855,1,0,19,89,5,5,79
2015-10-13,False,111.0,305.0,-7.0,202.0,8.0,1.0,0,1.0,0.42857142857142855,0.42857142857142855,0.0,1,0,26,60,1,1,40
2015-10-13,True,163.0,147.0,1.0,179.0,85.0,5.0,0,0.14285714285714285,0.5714285714285714,0.0,0.14285714285714285,3,0,125,100,0,0,40
2015-10-13,False,113.0,302.0,-21.0,184.0,67.0,-8.0,0,1.7142857142857142,0.7142857142857143,0.7142857142857143,0.14285714285714285,3,0,32,160,1,1,40
2015-10-13,False,49.0,636.0,7.0,100.0,341.0,-15.0,0,1.7142857142857142,1.0,0.5714285714285714,0.2857142857142857,0,0,44,21,1,1,42
2015-10-13,False,78.0,414.0,10.0,105.0,328.0,-5.0,0,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.14285714285714285,2,0,30,13,5,5,79
2015-10-13,False,31.0,765.0,-3.0,67.0,510.0,0.0,0,1.8571428571428572,1.0,0.5714285714285714,0.2857142857142857,4,1,55,24,3,3,40
2015-10-13,False,129.0,252.0,3.0,180.0,82.0,5.0,0,1.7142857142857142,0.42857142857142855,0.7142857142857143,0.14285714285714285,2,0,134,199,0,0,40
2015-10-13,False,99.0,348.0,8.0,160.0,156.0,2.0,0,1.8571428571428572,1.5714285714285714,0.5714285714285714,0.2857142857142857,1,0,94,180,0,0,40
2015-10-13,False,17.0,962.0,1.0,34.0,739.0,-35.0,0,2.4285714285714284,1.2857142857142858,0.8571428571428571,0.7142857142857143,4,1,90,137,5,5,79
2015-10-13,False,53.0,590.0,-4.0,57.0,576.0,5.0,0,2.7142857142857144,1.4285714285714286,0.8571428571428571,0.7142857142857143,0,0,168,92,0,2,42
2015-10-13,False,146.0,195.0,-9.0,182.0,77.0,9.0,0,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.2857142857142857,3,0,99,16,0,0,40
2015-10-17,False,120.0,287.0,19.0,79.0,411.0,0.0,0,1.4285714285714286,1.1428571428571428,0.5714285714285714,0.5714285714285714,1,1,132,183,1,1,8
2015-10-17,False,52.0,600.0,-1.0,76.0,427.0,3.0,0,1.5714285714285714,0.8571428571428571,0.7142857142857143,0.14285714285714285,2,0,133,31,1,1,8
2015-10-17,False,75.0,455.0,4.0,84.0,399.0,-5.0,0,1.1428571428571428,0.5714285714285714,0.7142857142857143,0.2857142857142857,4,1,189,172,1,1,8
2015-10-17,False,71.0,487.0,-3.0,107.0,327.0,12.0,0,1.0,1.5714285714285714,0.42857142857142855,0.5714285714285714,5,0,200,124,1,1,8
2015-10-18,False,62.0,546.0,2.0,89.0,379.0,-25.0,0,1.8571428571428572,1.5714285714285714,0.42857142857142855,0.5714285714285714,3,0,114,116,1,1,8
2015-10-18,False,109.0,313.0,1.0,140.0,201.0,12.0,0,1.2857142857142858,0.8571428571428571,0.5714285714285714,0.14285714285714285,4,1,201,103,1,1,8
2015-10-18,False,25.0,849.0,-2.0,21.0,916.0,0.0,0,2.0,1.1428571428571428,0.5714285714285714,0.8571428571428571,2,3,71,91,1,1,8
2015-10-19,False,36.0,722.0,3.0,105.0,328.0,7.0,0,2.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,2,0,185,105,1,1,8
2015-10-24,False,38.0,713.0,0.0,55.0,582.0,-8.0,0,1.4285714285714286,2.142857142857143,0.5714285714285714,0.7142857142857143,4,1,158,77,1,1,8
2015-10-25,False,108.0,315.0,5.0,113.0,302.0,-21.0,0,1.2857142857142858,1.5714285714285714,0.42857142857142855,0.7142857142857143,3,0,62,32,1,1,8
2015-10-30,False,21.0,916.0,0.0,25.0,849.0,-2.0,0,1.1428571428571428,2.142857142857143,0.7142857142857143,0.7142857142857143,2,3,91,71,1,1,8
2015-11-03,False,186.0,66.0,6.0,187.0,61.0,5.0,0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.14285714285714285,2,1,33,29,0,0,42
2015-11-05,False,67.0,495.0,-3.0,121.0,281.0,-34.0,0,2.2857142857142856,1.4285714285714286,0.5714285714285714,0.42857142857142855,0,1,191,187,0,0,42
2015-11-06,False,98.0,344.0,1.0,118.0,290.0,-7.0,0,1.7142857142857142,1.4285714285714286,0.42857142857142855,0.5714285714285714,3,0,5,126,1,1,42
2015-11-07,False,145.0,199.0,-8.0,161.0,157.0,-2.0,0,2.0,0.5714285714285714,0.5714285714285714,0.14285714285714285,0,0,82,125,0,0,42
2015-11-10,False,201.0,13.0,0.0,190.0,59.0,1.0,0,3.0,2.7142857142857144,0.5714285714285714,0.5714285714285714,2,3,195,64,4,4,42
2015-11-11,False,125.0,274.0,18.0,73.0,470.0,8.0,0,1.2857142857142858,1.4285714285714286,0.42857142857142855,0.42857142857142855,0,1,124,67,1,1,40
2015-11-11,False,90.0,370.0,3.0,111.0,301.0,1.0,0,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.2857142857142857,1,1,61,69,5,5,42
